route_avg_temp,route_avg_wind_speed,route_avg_precip,route_avg_humidity,route_avg_visibility,route_avg_pressure,origin_avg_temp,origin_avg_wind_speed,origin_avg_precip,origin_avg_humidity,origin_avg_visibility,origin_avg_pressure,dest_avg_temp,dest_avg_wind_speed,dest_avg_precip,dest_avg_humidity,dest_avg_visibility,dest_avg_pressure,truck_age,load_capacity_pounds,mileage_mpg,age,experience,average_speed_mph,avg_no_of_vehicles,distance,average_hours,route_description,origin_description,dest_description,accident,fuel_type,gender,driving_style,ratings,is_midnight,delay
43.0,13.25,0.025,76.0,3.25,1006.5,29.333333333333332,6.083333333333333,0.0,56.25,6.0,1017.875,19.208333333333332,15.375,0.008333333333333333,90.125,3.0416666666666665,1008.6666666666666,8,3000.0,22,46,8,43.69,1730.125,1018.36,20.37,Blizzard,Sunny,Blizzard,1,diesel,male,conservative,7,1,0
75.0,8.5,0.0,51.0,6.0,1008.5,30.291666666666668,10.5,0.0,89.16666666666667,5.375,1015.0833333333334,87.29166666666667,7.125,0.0,16.291666666666668,6.0,1009.75,9,10000.0,23,47,15,46.51,1698.875,8482.92,169.66,Sunny,Overcast,Clear,1,diesel,male,conservative,4,1,1
83.75,7.25,0.0,55.25,6.0,1014.0,24.208333333333332,5.875,0.0,44.083333333333336,6.0,1030.7916666666667,26.375,4.5,0.0,43.458333333333336,6.0,1030.4583333333333,9,4000.0,16,43,20,61.54,1831.7916666666667,67.62,1.35,Clear,Partly cloudy,Partly cloudy,1,gas,male,proactive,6,0,0
61.5,13.75,0.0,45.75,6.0,1016.0,32.833333333333336,5.75,0.0,93.5,4.708333333333333,1024.0416666666667,33.375,6.666666666666667,0.0,65.95833333333333,5.833333333333333,1015.625,8,10000.0,23,43,13,63.78,1737.5,774.08,15.48,Clear,Moderate or heavy snow showers,Partly cloudy,0,diesel,male,proactive,4,0,0
42.75,9.0,0.05,58.75,4.0,1021.0,25.916666666666668,13.958333333333334,0.025000000000000005,93.70833333333333,2.0,1014.3333333333334,34.541666666666664,7.875,0.008333333333333333,70.66666666666667,4.875,1021.2083333333334,14,3000.0,17,46,8,47.17,397.5416666666667,502.51,10.05,Overcast,Blizzard,Cloudy,1,gas,male,conservative,4,0,0
37.0,7.75,0.0,89.75,6.0,1021.75,73.29166666666667,5.041666666666667,0.02916666666666667,90.375,5.333333333333333,1019.125,28.625,6.708333333333333,0.0,35.333333333333336,6.0,1027.375,14,6000.0,22,53,29,57.59,1724.5,1935.67,38.71,Cloudy,Light rain shower,Overcast,1,diesel,male,proactive,9,1,0
69.0,10.0,0.05,76.0,5.0,1012.25,35.166666666666664,6.708333333333333,0.020833333333333332,70.20833333333333,5.625,1020.7083333333334,10.5,9.375,0.004166666666666667,83.625,4.333333333333333,1028.6666666666667,14,6000.0,17,48,10,48.17,1714.0,910.01,18.2,Clear,Overcast,Heavy snow,1,gas,male,conservative,2,1,1
62.75,6.75,0.0,67.5,4.0,1015.0,15.291666666666666,6.083333333333333,0.0,76.875,5.208333333333333,1044.2083333333333,10.625,10.083333333333334,0.0,73.45833333333333,6.0,1041.75,9,15000.0,19,52,26,39.16,1704.125,196.2,3.92,Mist,Partly cloudy,Sunny,0,gas,male,conservative,9,0,0
78.0,9.25,0.0,70.75,6.0,1015.25,18.916666666666668,6.541666666666667,0.0,43.875,6.0,1042.6666666666667,20.666666666666668,6.041666666666667,0.0,40.666666666666664,6.0,1042.1666666666667,12,15000.0,16,51,16,39.85,1726.875,67.62,1.35,Clear,Sunny,Sunny,1,gas,male,conservative,4,0,0
37.5,10.5,0.0,61.25,6.0,1020.0,60.291666666666664,3.4166666666666665,0.0,68.95833333333333,5.875,1017.625,26.708333333333332,5.625,0.0,58.708333333333336,5.791666666666667,1025.875,12,10000.0,24,50,9,44.91,1754.5,1543.01,30.86,Clear,Cloudy,Partly cloudy,1,diesel,male,conservative,7,1,1
72.0,7.25,0.0,44.5,6.0,1013.25,39.916666666666664,4.583333333333333,0.012500000000000002,76.79166666666667,5.791666666666667,1021.6666666666666,67.75,9.666666666666666,0.0,90.875,5.375,1016.0416666666666,11,15000.0,15,45,11,47.51,1713.6666666666667,952.76,19.06,Clear,Overcast,Cloudy,0,gas,male,conservative,8,1,0
31.75,10.0,0.0,71.5,6.0,1016.5,54.583333333333336,4.541666666666667,0.0,90.45833333333333,4.75,1024.0833333333333,33.375,6.666666666666667,0.0,65.95833333333333,5.833333333333333,1015.625,6,15000.0,14,44,11,43.81,1274.7916666666667,827.24,16.54,Clear,Overcast,Partly cloudy,1,gas,male,conservative,8,1,0
68.5,3.0,0.0,64.75,6.0,1020.5,65.5,5.208333333333333,0.0,91.83333333333333,4.041666666666667,1014.6666666666666,39.875,11.208333333333334,0.0,95.54166666666667,6.0,1016.625,11,6000.0,24,40,6,41.31,1354.7083333333333,997.93,19.96,Clear,Overcast,Partly cloudy,1,diesel,male,conservative,4,1,1
81.5,7.0,0.05,85.0,5.25,1015.25,55.208333333333336,8.25,0.0,49.708333333333336,6.0,1026.25,24.208333333333332,5.875,0.0,44.083333333333336,6.0,1030.7916666666667,7,20000.0,21,51,20,59.53,1740.0,793.61,15.87,Clear,Partly cloudy,Partly cloudy,0,diesel,male,proactive,9,0,0
65.0,10.5,0.0,88.25,6.0,1018.0,73.5,2.75,0.0,66.45833333333333,6.0,1014.875,32.75,5.041666666666667,0.004166666666666667,95.79166666666667,4.208333333333333,1020.625,10,15000.0,22,57,19,63.64,1700.9583333333333,2526.66,50.53,Patchy rain possible,Clear,Light snow,0,diesel,male,proactive,6,1,1
57.0,9.75,0.0,88.0,6.0,1016.75,38.541666666666664,8.916666666666666,0.0,99.08333333333333,4.333333333333333,1013.0,38.208333333333336,4.0,0.0,80.08333333333333,6.0,1021.0,11,20000.0,22,43,3,59.29,1159.7916666666667,674.53,13.49,Clear,Overcast,Clear,0,diesel,male,proactive,8,0,0
54.5,10.25,0.0,27.5,6.0,1028.75,35.958333333333336,3.7916666666666665,0.0,80.33333333333333,6.0,1020.75,36.25,5.458333333333333,0.0,99.41666666666667,1.0416666666666667,1007.0833333333334,10,3000.0,24,47,6,47.32,1801.5,958.67,19.17,Sunny,Sunny,Fog,1,diesel,male,conservative,3,1,1
67.75,12.25,0.0,58.5,4.75,1017.0,24.208333333333332,5.875,0.0,44.083333333333336,6.0,1030.7916666666667,31.916666666666668,12.208333333333334,0.0,51.958333333333336,4.75,1008.7916666666666,8,10000.0,21,50,5,59.49,1831.7916666666667,860.48,17.21,Sunny,Partly cloudy,Blowing snow,1,diesel,Unknown,proactive,4,1,1
69.5,4.0,0.0,86.75,6.0,1017.0,55.583333333333336,8.6875,0.0,71.35416666666667,5.6875,1018.4166666666666,29.291666666666668,7.208333333333333,0.0,90.45833333333333,4.416666666666667,1024.1666666666667,9,4000.0,19,56,24,49.9,1746.36,392.35,7.85,Light rain shower,Sunny,Moderate or heavy snow showers,1,gas,male,conservative,6,0,0
75.0,10.5,0.0,70.5,6.0,1009.5,13.083333333333334,11.916666666666666,0.02916666666666667,94.125,1.4583333333333333,1007.8333333333334,25.791666666666668,13.041666666666666,0.004166666666666667,84.04166666666667,2.9166666666666665,1011.5,11,15000.0,27,47,13,39.39,326.25,367.58,7.35,Clear,Heavy snow,Blizzard,0,diesel,male,conservative,4,0,0
44.5,3.75,0.025,77.25,5.25,1023.25,34.291666666666664,5.791666666666667,0.0,93.66666666666667,2.6666666666666665,1023.8333333333334,75.25,11.916666666666666,0.0,69.375,6.0,1016.7916666666666,11,15000.0,24,39,2,60.59,746.4583333333334,1540.6,30.81,Clear,Mist,Clear,1,diesel,male,proactive,4,1,1
48.5,4.0,0.0,67.0,3.75,1021.0,14.083333333333334,3.5416666666666665,0.0,75.66666666666667,6.0,1030.2916666666667,28.25,4.916666666666667,0.0,89.41666666666667,5.625,1030.1666666666667,10,4000.0,23,43,7,50.1,1821.4166666666667,1087.41,21.75,Heavy snow,Clear,Light snow,1,diesel,male,conservative,2,1,0
75.0,6.5,0.0,66.0,6.0,1009.5,28.166666666666668,7.541666666666667,0.0,60.166666666666664,4.791666666666667,1024.25,1.7916666666666667,6.25,0.0,91.5,4.125,1030.125,12,3000.0,24,47,11,44.32,1686.4166666666667,572.66,11.45,Clear,Sunny,Partly cloudy,1,diesel,male,conservative,5,0,0
55.75,4.25,0.0,83.0,3.75,1016.5,45.125,8.875,0.0,61.583333333333336,6.0,1027.2916666666667,46.875,6.166666666666667,0.008333333333333333,81.125,4.416666666666667,1009.4166666666666,11,10000.0,17,51,30,58.5,1740.8333333333333,1968.52,39.37,Mist,Clear,Patchy light drizzle,1,gas,male,proactive,6,1,0
44.25,10.5,0.0,65.0,6.0,1014.5,13.083333333333334,11.916666666666666,0.02916666666666667,94.125,1.4583333333333333,1007.8333333333334,19.583333333333332,8.333333333333334,0.004166666666666667,80.125,4.25,1024.0833333333333,9,4000.0,23,48,17,56.82,342.9166666666667,1037.5,20.75,Clear,Heavy snow,Clear,1,diesel,male,proactive,4,1,1
52.5,6.25,0.0,70.75,6.0,1015.5,48.875,5.875,0.008333333333333333,89.75,4.333333333333333,1014.2916666666666,34.75,2.8333333333333335,0.0,73.33333333333333,6.0,1012.4583333333334,9,4000.0,26,43,7,61.58,1213.9583333333333,246.53,4.93,Partly cloudy,Light drizzle,Cloudy,1,diesel,male,proactive,2,0,0
68.0,6.75,0.0,66.25,3.5,1013.75,27.375,1.6666666666666667,0.0,78.125,6.0,1031.9166666666667,42.833333333333336,9.291666666666666,0.0,88.08333333333333,4.5,1023.7916666666666,8,3000.0,26,55,12,33.15,1736.5,750.3,15.01,Fog,Partly cloudy,Overcast,1,diesel,male,conservative,4,0,0
63.0,8.75,0.0,48.0,6.0,1016.25,35.333333333333336,11.166666666666666,0.0375,95.375,3.125,1004.625,37.541666666666664,5.833333333333333,0.0,55.833333333333336,6.0,1029.4166666666667,9,20000.0,25,41,7,57.07,1152.0,761.13,15.22,Clear,Light drizzle,Partly cloudy,1,diesel,male,proactive,2,0,0
61.25,5.25,0.0,67.0,6.0,1016.25,22.625,11.291666666666666,0.0,79.54166666666667,6.0,1021.2083333333334,43.958333333333336,5.291666666666667,0.0,85.45833333333333,4.791666666666667,999.9583333333334,12,20000.0,26,49,11,49.62,1787.5833333333333,2185.1,43.7,Clear,Partly cloudy,Partly cloudy,1,diesel,male,conservative,4,1,1
73.75,8.0,0.0,47.5,6.0,1012.0,44.75,10.041666666666666,0.0,96.08333333333333,6.0,1011.3333333333334,56.833333333333336,5.875,0.0,93.20833333333333,3.2083333333333335,1017.5416666666666,8,10000.0,21,50,5,59.49,1773.5,480.16,9.6,Sunny,Partly cloudy,Cloudy,1,diesel,Unknown,proactive,4,0,0
51.5,13.0,0.07500000000000001,86.25,4.5,1012.0,35.166666666666664,6.708333333333333,0.020833333333333332,70.20833333333333,5.625,1020.7083333333334,60.666666666666664,8.708333333333334,0.0020833333333333333,71.5,5.125,1013.2916666666666,12,10000.0,27,52,27,38.86,1722.3333333333333,429.1,8.58,Heavy rain,Overcast,Overcast,1,diesel,male,conservative,7,0,1
53.0,7.5,0.0,64.75,6.0,1016.75,35.333333333333336,11.166666666666666,0.0375,95.375,3.125,1004.625,37.416666666666664,10.0,0.012500000000000002,92.70833333333333,4.75,1003.8333333333334,12,15000.0,22,52,13,45.85,1152.0,83.21,1.66,Clear,Light drizzle,Light rain,1,Unknown,male,conservative,5,0,0
78.5,4.0,0.0,60.5,6.0,1015.5,30.125,13.75,0.020833333333333332,91.79166666666667,4.0,1017.5,29.208333333333332,14.125,0.0,92.91666666666667,3.875,1017.375,11,10000.0,21,51,24,57.72,1179.7916666666667,21.39,0.43,Clear,Moderate rain,Moderate rain,1,diesel,male,proactive,9,0,0
65.0,4.25,0.0,69.5,6.0,1015.5,25.458333333333332,13.208333333333334,0.0,60.375,4.0,1017.5416666666666,29.041666666666668,10.083333333333334,0.0,43.833333333333336,6.0,1027.25,13,6000.0,17,50,-7,35.2,1587.625,939.23,18.78,Clear,Blizzard,Clear,0,gas,male,conservative,4,1,1
42.0,9.25,0.0,60.5,6.0,1022.25,28.791666666666668,5.958333333333333,0.0,36.416666666666664,6.0,1029.6666666666667,56.3125,5.8125,0.0,72.72916666666667,5.8125,1020.1666666666666,10,15000.0,21,42,5,46.36,1778.9166666666667,464.88,9.3,Sunny,Partly cloudy,Partly cloudy,1,gas,male,conservative,4,0,1
62.25,10.75,0.0,57.0,6.0,1018.25,26.0,6.041666666666667,0.008333333333333333,67.29166666666667,4.041666666666667,1032.2916666666667,22.458333333333332,10.25,0.0,83.08333333333333,3.8333333333333335,1009.7083333333334,12,6000.0,24,42,13,44.01,1010.0,1502.04,30.04,Sunny,Heavy snow,Heavy snow,1,diesel,male,conservative,5,1,1
57.5,6.5,0.0,71.75,5.5,1018.25,34.0,12.791666666666666,0.0,82.25,6.0,1008.7916666666666,41.75,8.25,0.0,67.83333333333333,5.791666666666667,1014.1666666666666,10,10000.0,22,51,12,40.52,1748.0416666666667,1189.15,23.78,Partly cloudy,Clear,Clear,1,diesel,male,conservative,4,1,1
30.75,7.25,0.0,90.5,6.0,1017.5,75.70833333333333,6.583333333333333,0.0,70.16666666666667,6.0,1010.9166666666666,12.5,12.166666666666666,0.0,57.375,6.0,1032.3333333333333,8,3000.0,17,28,4,58.69,1811.25,1664.76,33.3,Cloudy,Clear,Overcast,0,gas,male,proactive,4,1,0
74.5,4.0,0.0,68.0,6.0,1017.5,17.958333333333332,3.0416666666666665,0.0,55.875,6.0,1031.4166666666667,11.125,7.5,0.0,87.625,6.0,1028.2083333333333,10,6000.0,27,45,18,60.77,1710.0416666666667,283.16,5.66,Clear,Sunny,Sunny,0,diesel,male,proactive,4,0,0
78.75,8.75,0.0,31.5,6.0,1012.5,-2.4166666666666665,2.8333333333333335,0.0,82.58333333333333,6.0,1037.4166666666667,14.625,6.333333333333333,0.0,83.91666666666667,5.25,1029.9166666666667,11,10000.0,18,54,19,47.98,1797.0,1013.27,20.27,Patchy rain possible,Sunny,Partly cloudy,1,Unknown,male,conservative,4,1,0
39.5,9.25,0.0,45.5,6.0,1029.5,22.916666666666668,13.541666666666666,0.025000000000000005,91.91666666666667,0.7083333333333334,1006.75,5.416666666666667,12.833333333333334,0.004166666666666667,91.5,2.5833333333333335,1012.125,10,3000.0,19,51,18,57.49,212.54166666666666,236.63,4.73,Clear,Blizzard,Blizzard,1,gas,male,proactive,7,0,1
75.0,12.25,0.0,68.25,6.0,1009.75,13.875,6.208333333333333,0.0,55.416666666666664,6.0,1044.0416666666667,17.666666666666668,13.083333333333334,0.0,67.875,6.0,1037.3333333333333,7,20000.0,21,51,20,59.53,1865.7083333333333,340.34,6.81,Sunny,Sunny,Sunny,0,diesel,male,proactive,9,0,0
67.0,9.0,0.0,38.5,6.0,1017.0,15.791666666666666,8.291666666666666,0.0,83.16666666666667,5.875,1028.5833333333333,47.125,12.541666666666666,0.008333333333333333,78.70833333333333,6.0,1017.625,7,4000.0,18,44,9,42.24,1798.75,649.03,12.98,Clear,Clear,Partly cloudy,1,gas,Unknown,conservative,8,0,0
57.75,5.75,0.0,55.5,6.0,1020.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,59.833333333333336,8.75,0.0,62.5,5.333333333333333,1020.875,10,6000.0,25,47,6,57.38,1161.4166666666667,1040.66,20.81,Sunny,Moderate rain,Sunny,1,diesel,male,proactive,8,1,1
45.75,8.25,0.0,79.5,6.0,1014.25,35.333333333333336,6.833333333333333,0.0,57.666666666666664,6.0,1020.0416666666666,54.583333333333336,4.541666666666667,0.0,90.45833333333333,4.75,1024.0833333333333,8,10000.0,19,45,8,64.31,1755.0416666666667,1432.97,28.66,Clear,Clear,Overcast,0,Unknown,male,proactive,4,1,0
84.0,9.75,0.0,57.25,6.0,1010.5,13.875,6.208333333333333,0.0,55.416666666666664,6.0,1044.0416666666667,23.166666666666668,18.791666666666668,0.0,39.166666666666664,5.375,1031.0,13,3000.0,17,45,12,60.67,1874.0416666666667,909.1,18.18,Sunny,Sunny,Sunny,1,gas,male,proactive,8,1,1
73.5,7.75,0.0,64.75,6.0,1016.25,47.166666666666664,3.0416666666666665,0.0,73.875,6.0,1029.75,-2.0,5.125,0.0,90.0,3.5416666666666665,1021.7916666666666,7,3000.0,15,51,23,61.3,1837.25,1534.3,30.69,Patchy rain possible,Sunny,Heavy snow,1,gas,male,proactive,6,1,1
70.25,2.0,0.0,60.25,6.0,1016.25,29.666666666666668,12.916666666666666,0.03333333333333333,86.45833333333333,3.75,1013.0416666666666,42.958333333333336,12.208333333333334,0.0,53.791666666666664,6.0,1022.2083333333334,7,4000.0,24,53,24,61.75,1116.9166666666667,1156.15,23.12,Clear,Blizzard,Sunny,0,diesel,male,proactive,4,1,1
65.5,3.75,0.0,93.5,3.25,1014.5,22.083333333333332,7.125,0.0,67.70833333333333,5.75,1027.7083333333333,29.041666666666668,10.083333333333334,0.0,43.833333333333336,6.0,1027.25,11,3000.0,18,53,14,47.01,1828.9166666666667,625.71,12.51,Fog,Light snow,Clear,1,gas,male,conservative,5,0,1
46.0,10.5,0.0,84.25,5.5,1021.25,31.125,10.625,0.0375,74.33333333333333,4.041666666666667,1022.75,28.041666666666668,12.708333333333334,0.004166666666666667,93.0,3.7083333333333335,1004.0833333333334,10,4000.0,22,42,-3,61.59,1242.0833333333333,638.89,12.78,Sunny,Heavy snow,Overcast,1,diesel,male,proactive,8,0,0
56.0,4.25,0.0,61.25,6.0,1017.25,28.541666666666668,10.125,0.0,82.25,4.458333333333333,1026.4583333333333,58.0,9.833333333333334,0.0,71.875,6.0,1020.0833333333334,11,10000.0,21,44,16,48.2,1530.75,857.17,17.14,Partly cloudy,Moderate snow,Overcast,1,Unknown,male,conservative,4,1,0
69.5,6.75,0.0,58.5,4.75,1018.0,75.25,8.75,0.0,68.625,6.0,1016.4583333333334,19.208333333333332,4.0,0.0,75.08333333333333,6.0,1025.7083333333333,7,6000.0,16,50,16,46.99,1852.125,2045.33,40.91,Patchy light drizzle,Clear,Overcast,1,gas,male,conservative,7,1,1
51.5,10.5,0.07500000000000001,85.0,4.5,1007.0,46.208333333333336,7.166666666666667,0.0,82.04166666666667,6.0,1016.3333333333334,66.75,9.625,0.0,93.95833333333333,4.083333333333333,1014.2916666666666,9,3000.0,21,54,15,50.93,1705.5833333333333,1410.19,28.2,Cloudy,Partly cloudy,Mist,1,diesel,male,conservative,8,1,0
48.0,5.25,0.0,87.0,6.0,1018.0,46.333333333333336,7.041666666666667,0.016666666666666666,95.58333333333333,4.833333333333333,1014.125,16.083333333333332,8.791666666666666,0.0,61.375,6.0,1018.75,10,4000.0,25,56,27,46.85,1636.6666666666667,667.09,13.34,Clear,Overcast,Overcast,1,diesel,male,conservative,7,0,0
71.5,6.25,0.0,77.75,6.0,1012.0,31.25,9.75,0.0,59.0,6.0,1002.5833333333334,17.958333333333332,3.0416666666666665,0.0,55.875,6.0,1031.4166666666667,11,10000.0,22,47,8,55.09,1790.9583333333333,1033.13,20.66,Clear,Light snow,Sunny,1,gas,Unknown,conservative,4,1,0
54.0,9.25,0.0,67.0,6.0,1018.75,73.33333333333333,3.875,0.0,85.625,4.166666666666667,1015.0,24.791666666666668,5.041666666666667,0.0,86.0,2.8333333333333335,1014.125,7,6000.0,25,47,5,61.2,1651.6666666666667,1986.02,39.72,Clear,Partly cloudy,Fog,1,diesel,male,proactive,7,1,1
50.0,7.25,0.0,63.0,3.75,1011.25,20.5,6.666666666666667,0.0,56.458333333333336,6.0,1022.625,-10.416666666666666,5.666666666666667,0.0,76.20833333333333,3.7916666666666665,1030.2916666666667,14,6000.0,17,48,10,48.17,1703.9583333333333,251.66,5.03,Clear,Partly cloudy,Partly cloudy,1,gas,male,conservative,2,0,0
67.5,12.25,0.0,51.75,5.5,1011.0,46.583333333333336,12.458333333333334,0.0,61.25,5.333333333333333,1011.0416666666666,63.041666666666664,2.9166666666666665,0.0,65.58333333333333,6.0,1020.5416666666666,9,3000.0,24,40,1,59.12,1576.2916666666667,2367.72,47.35,Cloudy,Sunny,Clear,1,diesel,male,proactive,4,1,0
66.5,16.75,0.07500000000000001,53.25,3.5,1009.75,-4.625,2.2916666666666665,0.0,83.875,6.0,1025.8333333333333,32.583333333333336,10.291666666666666,0.0,50.666666666666664,6.0,1017.0,11,15000.0,14,37,3,60.67,1808.375,934.77,18.7,Heavy snow,Cloudy,Clear,1,gas,male,Unknown,7,1,1
75.25,6.0,0.0,51.5,5.5,1014.0,6.5,9.083333333333334,0.0,44.125,6.0,1028.9583333333333,-16.041666666666668,2.0833333333333335,0.0,70.54166666666667,3.6666666666666665,1030.0833333333333,10,6000.0,26,50,10,35.29,1731.0833333333333,727.48,14.55,Cloudy,Partly cloudy,Mist,1,diesel,male,conservative,4,0,0
29.5,7.75,0.0,59.5,5.75,1019.75,49.333333333333336,9.5,0.03333333333333333,83.79166666666667,5.041666666666667,1005.7083333333334,47.833333333333336,9.041666666666666,0.04583333333333334,85.58333333333333,4.958333333333333,1005.0833333333334,7,6000.0,26,47,13,60.76,1610.7916666666667,38.1,0.76,Light snow,Moderate rain,Moderate rain,0,diesel,male,proactive,8,0,1
44.25,2.75,0.0,77.0,6.0,1013.0,9.5,13.375,0.0,46.791666666666664,6.0,1024.4166666666667,-10.416666666666666,5.666666666666667,0.0,76.20833333333333,3.7916666666666665,1030.2916666666667,11,10000.0,18,54,19,47.98,1804.5416666666667,903.25,18.07,Clear,Partly cloudy,Partly cloudy,0,Unknown,male,conservative,4,1,1
36.25,8.25,0.0,67.5,5.75,1014.25,25.416666666666668,4.0,0.0,77.875,5.333333333333333,1027.5,50.416666666666664,7.583333333333333,0.0,63.083333333333336,6.0,1027.9166666666667,7,6000.0,26,47,13,60.76,1749.3333333333333,827.24,16.54,Clear,Sunny,Clear,1,diesel,male,proactive,8,1,0
38.75,7.25,0.0,79.0,4.5,1016.0,24.333333333333332,16.875,0.0,89.5,2.2916666666666665,1015.5,26.291666666666668,13.416666666666666,0.0,79.29166666666667,5.375,1025.2916666666667,7,15000.0,17,47,3,42.25,348.1666666666667,516.77,10.34,Clear,Heavy snow,Overcast,1,gas,male,conservative,8,0,0
54.0,7.0,0.0,81.75,6.0,1015.75,29.041666666666668,10.083333333333334,0.0,43.833333333333336,6.0,1027.25,21.333333333333332,11.0,0.0,83.58333333333333,0.9166666666666666,1017.4583333333334,9,3000.0,18,51,15,60.17,1805.125,924.53,18.49,Clear,Clear,Blizzard,1,gas,male,proactive,6,1,1
51.25,6.0,0.0,81.5,4.0,1012.5,75.70833333333333,6.583333333333333,0.0,70.16666666666667,6.0,1010.9166666666666,26.041666666666668,10.5,0.0,80.625,5.25,1027.4166666666667,7,3000.0,16,50,1,58.01,1819.5833333333333,1735.06,34.7,Clear,Clear,Light snow,1,gas,male,proactive,8,1,0
39.75,8.25,0.0,42.75,4.75,1029.5,46.875,6.166666666666667,0.008333333333333333,81.125,4.416666666666667,1009.4166666666666,40.041666666666664,12.375,0.008333333333333333,62.833333333333336,5.208333333333333,1001.4583333333334,11,20000.0,22,47,3,51.84,1832.5833333333333,2456.93,49.14,Cloudy,Patchy light drizzle,Partly cloudy,1,diesel,male,conservative,8,1,0
43.5,7.75,0.0,71.5,5.0,1017.25,75.70833333333333,6.583333333333333,0.0,70.16666666666667,6.0,1010.9166666666666,72.25,11.416666666666666,0.0,14.75,6.0,1017.8333333333334,11,15000.0,19,50,5,60.84,1827.9166666666667,6992.44,139.85,Sunny,Clear,Clear,1,Unknown,male,proactive,2,1,1
57.5,7.25,0.0,54.0,6.0,1021.0,32.5,4.0,0.0,93.79166666666667,3.4166666666666665,1023.8333333333334,34.25,7.791666666666667,0.0,56.375,6.0,1019.2916666666666,7,3000.0,24,45,11,45.3,949.8333333333334,931.12,18.62,Light snow,Overcast,Clear,1,diesel,male,conservative,6,1,1
77.75,3.0,0.0,54.5,6.0,1016.5,52.291666666666664,6.416666666666667,0.0,68.625,6.0,1017.8333333333334,35.958333333333336,5.541666666666667,0.0,72.33333333333333,6.0,1009.75,10,3000.0,19,51,18,57.49,1763.3333333333333,960.93,19.22,Sunny,Clear,Clear,1,gas,male,proactive,7,1,0
70.75,8.5,0.0,91.0,4.5,1019.0,13.041666666666666,11.75,0.0,39.458333333333336,6.0,1024.9166666666667,-1.2916666666666667,6.375,0.0,77.79166666666667,4.708333333333333,1029.4583333333333,8,3000.0,20,50,17,33.31,1891.9166666666667,864.31,17.29,Clear,Partly cloudy,Partly cloudy,1,gas,male,conservative,8,1,1
59.0,6.25,0.0,70.0,6.0,1014.5,75.70833333333333,6.583333333333333,0.0,70.16666666666667,6.0,1010.9166666666666,57.875,9.75,0.0,19.625,6.0,1021.3333333333334,12,3000.0,13,54,22,63.5,1836.25,1912.18,38.24,Clear,Clear,Sunny,1,gas,male,Unknown,8,1,1
50.0,7.5,0.0,87.75,2.25,1021.25,38.666666666666664,6.5,0.0,60.416666666666664,6.0,1016.8333333333334,16.833333333333332,15.916666666666666,0.012500000000000002,89.91666666666667,2.4583333333333335,1010.0416666666666,12,3000.0,28,51,11,62.62,1755.3333333333333,895.97,17.92,Light drizzle,Overcast,Heavy snow,1,diesel,male,proactive,4,1,0
57.0,13.25,0.0,83.0,6.0,1004.5,21.125,9.041666666666666,0.0,48.75,6.0,1026.5416666666667,54.770833333333336,7.791666666666667,0.0020833333333333333,56.645833333333336,5.979166666666667,1017.5833333333334,9,15000.0,18,55,19,58.16,1807.375,631.09,12.62,Light sleet,Clear,Sunny,1,gas,male,proactive,9,0,1
72.5,8.25,0.0,40.5,6.0,1013.5,56.833333333333336,5.875,0.0,93.20833333333333,3.2083333333333335,1017.5416666666666,38.625,4.0,0.0,80.5,6.0,1021.0,8,3000.0,24,44,9,59.04,1357.375,952.76,19.06,Partly cloudy,Cloudy,Clear,0,diesel,male,proactive,3,1,1
60.0,6.25,0.05,78.75,5.0,1015.0,29.375,4.5,0.0,83.91666666666667,5.0,1024.375,27.125,10.5,0.0,82.375,6.0,1023.75,6,6000.0,21,41,4,57.43,1770.5,439.84,8.8,Cloudy,Moderate snow,Partly cloudy,1,gas,male,proactive,8,0,1
59.75,14.25,0.0,60.0,6.0,1015.5,22.583333333333332,11.833333333333334,0.03333333333333333,94.04166666666667,1.625,1008.5416666666666,37.25,7.791666666666667,0.020833333333333332,93.375,4.5,1017.4583333333334,11,10000.0,20,51,12,57.47,458.3333333333333,761.13,15.22,Sunny,Heavy snow,Light rain,1,diesel,female,proactive,8,0,0
82.5,12.0,0.0,80.75,6.0,1008.75,24.208333333333332,5.875,0.0,44.083333333333336,6.0,1030.7916666666667,23.5,5.791666666666667,0.0,44.75,6.0,1030.8333333333333,10,15000.0,20,46,0,63.52,1831.7916666666667,21.39,0.43,Overcast,Partly cloudy,Partly cloudy,1,diesel,male,proactive,8,0,0
40.75,9.75,0.0,49.5,6.0,1026.0,44.666666666666664,2.0,0.0,80.54166666666667,6.0,1030.5833333333333,14.041666666666666,10.25,0.0,69.08333333333333,5.75,1023.9166666666666,10,10000.0,25,45,6,60.26,1821.5416666666667,2018.08,40.36,Clear,Clear,Partly cloudy,0,diesel,male,proactive,8,1,1
71.25,5.25,0.0,73.25,6.0,1014.75,23.458333333333332,11.583333333333334,0.004166666666666667,82.04166666666667,5.333333333333333,1022.875,63.666666666666664,9.166666666666666,0.0,83.08333333333333,6.0,1013.7083333333334,13,3000.0,17,49,12,59.86,1535.125,963.76,19.28,Sunny,Overcast,Overcast,0,gas,male,proactive,8,1,1
